country	name	id	screen_name	final_party
Poland	Izabela Kloc	2462922450	IzabelaKloc	Law and Justice
Poland	Konieczny Maciej	2461849153	_mkonieczny	Left Together
Poland	Zembaczyński Witold	2451775295	WZembaczynski	Civic Platform
Poland	Emilewicz Jadwiga	2435997204	JEmilewicz	Law and Justice
Poland	Cymański Tadeusz	2434077481	CymanskiTadeusz	Law and Justice
Poland	stefan niesiołowski	2427923996	NiesiolowskiSte	Polish People's Party
Poland	bożenna bukiewicz	2424791941	bbukiewicz	Civic Platform
Poland	Uściński Piotr	2423509169	PiotrUscinski	Law and Justice
Poland	Król Wojciech	2412529849	wojciech_krol	Civic Platform
Poland	jacek wilk	2385179893	JacekWilkPL	Coalition for the Renewal of the Republic -- Liberty and Hope
Poland	paweł arndt	2363889290	PawelArndt	Civic Platform
Poland	Krawczyk Michał	2362525875	krawczyk_michal	Civic Platform
Poland	Cieślak Michał	2354638418	Cieslak_Mich	Law and Justice
Poland	Papke Paweł	2340473396	PapkePawel	Civic Platform
Poland	Hardie-Douglas Jerzy	2331634403	JerzyDouglas	Civic Platform
Poland	Ozdoba Jacek	2302131097	OzdobaJacek	Law and Justice
Poland	Małecki Maciej	2294199122	malecki_m	Law and Justice
Poland	Szałabawka Artur	2289701923	arturszalabawka	Law and Justice
Poland	Kidawa-Błońska Małgorzata	2280346687	M_K_Blonska	Civic Platform
Poland	Lubnauer Katarzyna	2279602543	KLubnauer	Civic Platform
Poland	jan kilian	2274163034	jkilian3	Law and Justice
Poland	Wałęsa Jarosław	2267143780	WalesaJL	Civic Platform
Poland	Wielichowska Monika	2248939558	MWielichowska	Civic Platform
Poland	Czarnecki Przemysław	2226493218	PCzarnecki83	Law and Justice
Poland	Augustyn Urszula	2219208608	UrszulaAugustyn	Civic Platform
Poland	mirosława stachowiak-różecka	2205387775	RozeckaPL	Law and Justice
Poland	Włodzimierz Bernacki	2200176090	W_Bernacki	Law and Justice
Poland	Janina Ochojska	2200120927	JaninaOchojska	Civic Platform
Poland	tomasz jaskóła	2185684662	TJaskola	Kukiz'15
Poland	Zimoch Tomasz	1978424448	tzimoch	Other
Poland	Niedziela Dorota	1962004784	DorotaNiedziela	Civic Platform
Poland	Paweł Kasprzak	1873164223	PawelCeKasprzak	Other
Poland	Witczak Mariusz	1868598290	mswitczak	Civic Platform
Poland	Neumann Sławomir	1860681145	SlawekNeumann	Civic Platform
Poland	Krajewski Jarosław	1731584725	KrajewskiJarek	Law and Justice
Poland	Borys Piotr	1718217162	piotr_borys	Civic Platform
Poland	Suchoń Mirosław	1704377989	MiroslawSuchon	Civic Platform
Poland	Biernacki Marek	1658170260	MarekBiernacki	Polish People's Party
Poland	Wojciech Skurkiewicz	1627412088	WSkurkiewicz	Law and Justice
Poland	Płażyński Kacper	1625407788	KacperPlazynski	Law and Justice
Poland	Ziobro Zbigniew	1614572052	ZiobroPL	Law and Justice
Poland	Janczyk Wiesław	1612386470	janczykwieslaw	Law and Justice
Poland	Kosztowniak Andrzej	1570234500	AKosztowniak	Law and Justice
Poland	Świat Jacek	1563918553	JacekSwiat	Law and Justice
Poland	Woś Michał	1538671028	MWosPL	Law and Justice
Poland	jerzy meysztowicz	1495120664	meysztowicz	Civic Platform
Poland	Jacek Saryusz-Wolski	1485429175	JSaryuszWolski	Law and Justice
Poland	Gut-Mostowy Andrzej	1483228472	GutMostowy	Civic Platform
Poland	Jach Michał	1469602327	JachMicha	Law and Justice
Poland	piotr pyzik	1468432238	piotrpyzik	Law and Justice
Poland	Hartwich Iwona	1462263984	iwonahartwich	Civic Platform
Poland	Lenz Tomasz	1441718522	TomaszLenz	Civic Platform
Poland	Berkowicz Konrad	1420353350	KonradBerkowicz	Coalition for the Renewal of the Republic -- Liberty and Hope
Poland	elżbieta stępień	1400606545	StepienEla	Civic Platform
Poland	Rzymkowski Tomasz	1393060472	TRzymkowski	Law and Justice
Poland	Dzikowski Waldy	1379122699	waldydzikowski	Civic Platform
Poland	Gill-Piątek Hanna	1373124126	HannaGillPiatek	Other
Poland	wojciech bakun	1331117606	wojtekbakun	Kukiz'15
Poland	Kropiwnicki Robert	1323372872	RKropiwnicki	Civic Platform
Poland	paweł suski	1280178583	pawelsuski	Civic Platform
Poland	Polak Piotr	1277987341	PolakTakiJakTy	Law and Justice
Poland	Weber Rafał	1277767195	WeberRafal	Law and Justice
Poland	Gajewska Kinga	1263232465	gajewska_kinga	Civic Platform
Poland	Kukiz Paweł	1262921364	pkukiz	Kukiz'15
Poland	Rosati Dariusz	1249486668	DariuszRosati	Civic Platform
Poland	Kopiec Maciej	1249203362	KopiecMaciej	Spring
Poland	Gosek Mariusz	1239090002	MariuszGosek	Law and Justice
Poland	Gliński Piotr	1239047983	PiotrGlinski	Law and Justice
Poland	Jan Maria Jackowski	1228465771	JanMJackowski	Law and Justice
